Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Order Month,Order Year,Discounted Order,Sales,Profit,Discount,Quantity,Processing Time,Profit Margin,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Order Cost Category_Low-Cost,Order Cost Category_Medium-Cost
5439,CA-2014-103317,2014-07-05,2014-07-08,DM-13525,Don Miller,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,7,2014,1,0.009753607909707323,-0.10573836543139593,0.2121533166836726,-0.35486486474959156,-0.5483183132441767,-0.1145556686077661,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5440,CA-2016-167115,2016-04-04,2016-04-09,EH-14185,Evan Henry,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,4,2016,1,0.9610978098824992,1.6163182545387555,0.2121533166836726,-0.8043033970404823,0.596187372336922,0.41697706554443464,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5441,US-2017-153633,2017-11-13,2017-11-18,TC-21295,Toby Carlisle,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,11,2017,1,-0.5245491881808035,-0.26806313104083634,0.2121533166836726,-1.253741929331373,0.596187372336922,-0.1308562994934946,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5442,CA-2017-155929,2017-09-09,2017-09-13,AI-10855,Arianne Irving,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,9,2017,1,-0.514209151137038,-0.24517259616176015,0.2121533166836726,-0.8043033970404823,0.023934529546372672,0.5568541008476452,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5443,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,Jessica Myrick,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,4,2015,0,-0.2780449341687997,0.10808702862441309,-0.7566434880210966,-1.253741929331373,1.1684402151274713,0.5456639380233885,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5444,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,Jessica Myrick,United States,New York City,New York,10035,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",4,2015,1,-0.3725389914643974,-0.05414241100689036,0.2121533166836726,4.139520458159316,1.1684402151274713,0.472927879665719,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5445,CA-2015-148712,2015-04-17,2015-04-23,JM-15535,Jessica Myrick,United States,New York City,New York,10035,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,4,2015,0,-0.5032105130076823,-0.24110740444895268,-0.7566434880210966,-0.35486486474959156,1.1684402151274713,0.29948035588973765,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5446,CA-2016-128307,2016-07-25,2016-07-29,BE-11335,Bill Eplett,United States,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,7,2016,1,-0.47730722569520156,-0.19722362915888061,0.2121533166836726,-1.253741929331373,0.023934529546372672,0.472927879665719,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5447,US-2016-127425,2016-08-26,2016-08-31,DR-12880,Dan Reichenbach,United States,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,8,2016,0,-0.4467481353238181,-0.18508647961996152,-0.7566434880210966,0.9934507321230805,0.596187372336922,0.2771000302412239,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5448,US-2016-127425,2016-08-26,2016-08-31,DR-12880,Dan Reichenbach,United States,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,8,2016,0,0.10280380897920344,0.6270549787386294,-0.7566434880210966,0.5440121998321898,0.596187372336922,0.5009032867263611,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5449,US-2014-119081,2014-09-12,2014-09-19,TA-21385,Tom Ashbrook,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,9,2014,0,0.3763259059869945,-0.19627344440906405,-0.7566434880210966,-0.35486486474959156,1.7406930579180206,-0.23764745967459153,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5450,US-2014-119081,2014-09-12,2014-09-19,TA-21385,Tom Ashbrook,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,9,2014,0,-0.3849409565222798,-0.15786220027246628,-0.7566434880210966,0.5440121998321898,1.7406930579180206,0.14281807635014163,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5451,US-2014-119081,2014-09-12,2014-09-19,TA-21385,Tom Ashbrook,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,9,2014,0,0.31054178986093095,1.2615313640813561,-0.7566434880210966,-0.8043033970404823,1.7406930579180206,0.7247065432114984,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5452,US-2014-119081,2014-09-12,2014-09-19,TA-21385,Tom Ashbrook,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",9,2014,0,-0.4275980422197349,-0.13661168222155243,-0.7566434880210966,-0.8043033970404823,1.7406930579180206,0.43376230978082,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5453,CA-2016-140613,2016-07-22,2016-07-29,KN-16705,Kristina Nunn,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",7,2016,0,-0.31198822088767725,-0.013417718132066023,-0.7566434880210966,0.5440121998321898,1.7406930579180206,0.36662133283527865,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5454,US-2017-108700,2017-05-19,2017-05-23,PJ-18835,Patrick Jones,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,5,2017,1,-0.4340422005341248,-0.12839519791245899,0.2121533166836726,0.9934507321230805,0.023934529546372672,0.5288786937870033,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5455,CA-2017-160962,2017-04-28,2017-05-02,MC-17605,Matt Connell,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,4,2017,1,-0.5091024596426159,-0.262130370164959,0.2121533166836726,-1.253741929331373,0.023934529546372672,-0.08658026154712395,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5456,CA-2017-160962,2017-04-28,2017-05-02,MC-17605,Matt Connell,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,4,2017,1,-0.5129932722097946,-0.26175316629448164,0.2121533166836726,-0.8043033970404823,0.023934529546372672,-0.030629447425839666,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5457,CA-2017-130631,2017-12-29,2018-01-02,BS-11755,Bruce Stewart,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,12,2017,0,-0.48069142204269566,-0.17120783721163751,-0.7566434880210966,0.5440121998321898,0.023934529546372672,0.814227845805553,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5458,CA-2017-130631,2017-12-29,2018-01-02,BS-11755,Bruce Stewart,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,12,2017,0,-0.35692507957371367,-0.05913318721709194,-0.7566434880210966,-0.8043033970404823,0.023934529546372672,0.38900165848379253,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5459,CA-2017-116680,2017-09-04,2017-09-06,PK-19075,Pete Kriz,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,9,2017,1,-0.4965383773944343,-0.22519719119474255,0.2121533166836726,0.9934507321230805,-1.120571156034726,0.4449524726050768,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5460,CA-2017-116680,2017-09-04,2017-09-06,PK-19075,Pete Kriz,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",9,2017,1,3.214243049957198,0.6773778701002738,0.2121533166836726,1.892327796704862,-1.120571156034726,-0.14253107566840822,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5461,US-2014-107405,2014-03-21,2014-03-25,TS-21205,Thomas Seio,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,3,2014,1,-0.4891215159382497,-0.3092624037853101,0.2121533166836726,-1.253741929331373,0.023934529546372672,-0.8139408451238196,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5462,CA-2017-101574,2017-09-28,2017-10-04,BD-11725,Bruce Degenhardt,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9,2017,0,-0.5069341422223651,-0.22418858084542267,-0.7566434880210966,-0.35486486474959156,1.1684402151274713,0.7918475201570394,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5463,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,Toby Swindell,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",1,2014,1,-0.44841996884877766,-0.5127413416764499,2.634145328445595,2.7912048612866434,-1.6928239988252753,-1.9236319918626248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5464,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,Toby Swindell,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",1,2014,1,-0.38832515286977387,-0.06851818351625108,0.2121533166836726,0.09457366754129916,-1.6928239988252753,0.5009032867263611,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5465,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,Toby Swindell,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1,2014,1,-0.25494323455117557,0.10645726190142676,0.2121533166836726,0.5440121998321898,-1.6928239988252753,0.472927879665719,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5466,CA-2014-146591,2014-01-19,2014-01-20,TS-21340,Toby Swindell,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1,2014,1,-0.07066158464085145,-3.542149194587498,2.634145328445595,0.5440121998321898,-1.6928239988252753,-4.2198377777470775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5467,CA-2014-107706,2014-02-14,2014-02-19,ST-20530,Shui Tom,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Ó x 11Ó",2,2014,1,-0.4893646917236984,-0.2074727093243778,0.2121533166836726,-0.35486486474959156,0.596187372336922,0.5568541008476454,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5468,CA-2016-122448,2016-06-09,2016-06-14,DB-13210,Dean Braden,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",6,2016,1,-0.2204122730174637,-0.12856124961631044,0.2121533166836726,-0.35486486474959156,0.596187372336922,-0.030629447425839704,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5469,CA-2014-132451,2014-09-26,2014-09-27,KF-16285,Karen Ferguson,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",9,2014,1,0.9529108917723939,0.48059635093114217,0.2121533166836726,-0.35486486474959156,-1.6928239988252753,-0.0026540403651975223,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5470,CA-2014-132451,2014-09-26,2014-09-27,KF-16285,Karen Ferguson,United States,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,9,2014,0,-0.4810967150184434,-0.1740040659036543,-0.7566434880210966,-0.35486486474959156,-1.6928239988252753,0.7918475201570395,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5471,CA-2016-158547,2016-05-30,2016-06-04,JM-16195,Justin MacKendrick,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,5,2016,1,-0.21644040185513533,-0.1743853698162021,0.2121533166836726,0.5440121998321898,0.596187372336922,-0.1145556686077661,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5472,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,Tony Sayre,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,12,2017,1,-0.49649784809685954,-0.2285674257766162,0.2121533166836726,0.5440121998321898,0.023934529546372672,0.38900165848379253,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5473,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,Tony Sayre,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,12,2017,1,-0.3321110171335551,-0.45012959921928125,0.2121533166836726,-0.8043033970404823,0.023934529546372672,-0.7859654380631775,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5474,CA-2017-116946,2017-12-19,2017-12-23,TS-21505,Tony Sayre,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,12,2017,1,-0.27191994407281117,-2.1519012610460995,2.634145328445595,1.4428892644139713,0.023934529546372672,-4.310866727704087,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5475,CA-2017-121741,2017-12-26,2017-12-26,YC-21895,Yoseph Carroll,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,12,2017,0,1.3711935073929022,0.1150776003544552,-0.7566434880210966,-0.8043033970404823,-2.2650768416158247,-0.1705064827290504,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5476,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,Dean percer,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,6,2017,0,-0.41787101080178785,-0.04209751241455539,-0.7566434880210966,-0.35486486474959156,-0.5483183132441767,0.8366081714540669,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5477,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,Dean percer,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",6,2017,0,-0.3161678047000764,-0.035655321311430115,-0.7566434880210966,0.5440121998321898,-0.5483183132441767,0.32186068153825126,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5478,CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,Dean percer,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,6,2017,0,-0.48489633666607895,-0.17954527276180796,-0.7566434880210966,-0.35486486474959156,-0.5483183132441767,0.814227845805553,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5479,CA-2016-121356,2016-11-20,2016-11-24,SJ-20500,Shirley Jackson,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",11,2016,0,-0.20509219853419713,0.37524576993206227,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.814227845805553,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5480,CA-2014-101770,2014-03-31,2014-04-04,KB-16240,Karen Bern,United States,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3,2014,1,-0.5245491881808035,-0.28306005992386357,2.634145328445595,-1.253741929331373,0.023934529546372672,-1.563255882010573,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5481,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,10,2017,1,-0.26894610686326176,-0.15065535132321028,0.2121533166836726,-1.253741929331373,1.1684402151274713,-0.030629447425839666,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5482,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronicÊE03601U1 -ÊKeyboardÊ- Beige,10,2017,0,-0.43914889202854696,-0.20322916578150768,-0.7566434880210966,-0.8043033970404823,1.1684402151274713,0.12043775070162799,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5483,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,LogitechÊIlluminated - Keyboard,10,2017,0,0.07749832880595073,0.9109654669354394,-0.7566434880210966,0.09457366754129916,1.1684402151274713,0.7918475201570394,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5484,CA-2017-105487,2017-10-08,2017-10-14,CS-12250,Chris Selesnick,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,10,2017,0,-0.427294072487924,-0.26548010453648063,-0.7566434880210966,-0.8043033970404823,1.1684402151274713,-0.2600277853231052,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5485,CA-2017-148999,2017-01-30,2017-02-04,EB-13870,Emily Burns,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1,2017,1,0.5313656676971155,-0.9677804108183795,0.2121533166836726,0.09457366754129916,0.596187372336922,-0.6460884027599668,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5486,CA-2014-107573,2014-12-12,2014-12-17,PB-19150,Philip Brown,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,12,2014,1,-0.47088333202959903,-0.19145794499737231,0.2121533166836726,-0.35486486474959156,0.596187372336922,0.4449524726050768,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5487,CA-2015-156608,2015-10-24,2015-10-29,MT-18070,Michelle Tran,United States,San Antonio,Texas,78207,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10,2015,1,-0.5212409842662622,-0.3340820084585123,3.11854373079798,0.09457366754129916,0.596187372336922,-4.198965099461518,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5488,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,Barry Franzsisch,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,4,2017,1,-0.46960665915599353,-0.32801702122586435,0.2121533166836726,-0.35486486474959156,-0.5483183132441767,-0.8139408451238196,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5489,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,Barry Franzsisch,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,4,2017,1,-0.514472591571274,-0.24878268320475252,0.2121533166836726,-0.35486486474959156,-0.5483183132441767,0.4449524726050768,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5490,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,Barry Franzsisch,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,4,2017,1,-0.4776314600757998,-0.25098748082811334,0.2121533166836726,-0.35486486474959156,-0.5483183132441767,-0.08658026154712395,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5491,CA-2017-134495,2017-04-01,2017-04-04,BF-11020,Barry Franzsisch,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",4,2017,1,0.02276351243121143,-0.46548630679398656,0.2121533166836726,-0.35486486474959156,-0.5483183132441767,-0.47823596039611393,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5492,CA-2017-164098,2017-01-26,2017-01-27,CG-12520,Claire Gute,United States,Houston,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1,2017,1,-0.48433905882442574,-0.2510356563224406,0.2121533166836726,-0.8043033970404823,-1.6928239988252753,-0.05860485448648181,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5493,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,11,2014,0,-0.5116963346874016,-0.268141031840174,-0.7566434880210966,-0.8043033970404823,-2.2650768416158247,-0.23764745967459153,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5494,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,11,2014,0,-0.42547025409705896,-0.06595975726431778,-0.7566434880210966,0.09457366754129916,-2.2650768416158247,0.7918475201570395,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5495,CA-2014-105249,2014-11-28,2014-11-28,DH-13675,Duane Huffman,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",11,2014,1,0.5115975028050168,-0.3192521562898541,-0.030045884492519763,0.09457366754129916,-2.2650768416158247,-0.3087379058522233,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5496,CA-2015-113523,2015-09-04,2015-09-08,SC-20440,Shaun Chance,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,9,2015,1,-0.5109465426822682,-0.33242969150413876,2.634145328445595,0.09457366754129916,0.023934529546372672,-2.072834162852716,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5497,CA-2017-117821,2017-06-12,2017-06-16,HG-15025,Hunter Glantz,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,6,2017,1,-0.3684252677605573,-0.07309383046682408,0.2121533166836726,-0.8043033970404823,0.023934529546372672,0.38900165848379253,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5498,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,Michelle Moray,United States,New York City,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,7,2017,0,-0.5137227995661406,-0.25015004723523293,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.3666213328352788,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5499,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,Michelle Moray,United States,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7,2017,0,-0.5105057865711425,-0.2327310184991134,-0.7566434880210966,-0.35486486474959156,-0.5483183132441767,0.747086868860012,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5500,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,Michelle Moray,United States,New York City,New York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,7,2017,0,-0.42420371354784714,-0.1794591718783294,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.18757872764716904,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5501,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,Michelle Moray,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,7,2017,1,1.151995867621906,0.638025666308518,-0.272245085668712,0.9934507321230805,-0.5483183132441767,0.015996231008563958,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5502,CA-2017-164378,2017-07-15,2017-07-18,MM-18055,Michelle Moray,United States,New York City,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,7,2017,0,-0.5076434049299238,-0.22464778555730816,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.814227845805553,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5503,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,11,2017,1,-0.5219502469738208,-0.26286017765349123,0.2121533166836726,-1.253741929331373,0.023934529546372672,0.16519840199865535,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5504,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,11,2017,1,-0.47933369057394054,-0.2567500899580688,0.2121533166836726,-0.35486486474959156,0.023934529546372672,-0.14253107566840822,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5505,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11,2017,1,-0.5079068453641599,-0.2401479946044777,0.2121533166836726,-0.35486486474959156,0.023934529546372672,0.4449524726050768,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5506,CA-2017-127782,2017-11-02,2017-11-06,TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,11,2017,1,1.6460834681938423,-2.1778094268889943,1.1809501213884417,0.09457366754129916,0.023934529546372672,-0.767315166689416,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5507,US-2016-162026,2016-10-08,2016-10-08,JE-15745,Joel Eaton,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,10,2016,0,-0.37339010671346773,0.016143585195560597,-0.7566434880210966,-0.8043033970404823,-2.2650768416158247,0.7247065432114982,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5508,CA-2016-150000,2016-04-08,2016-04-14,PG-18820,Patrick Gardner,United States,Smyrna,Georgia,30080,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,4,2016,0,-0.4849469982880475,-0.18148254264007474,-0.7566434880210966,0.09457366754129916,1.1684402151274713,0.7918475201570392,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5509,CA-2015-168529,2015-10-08,2015-10-12,MB-17305,Maria Bertelson,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",10,2015,0,-0.16076327931178241,0.37341100110555564,-0.7566434880210966,0.5440121998321898,0.023934529546372672,0.6799458919144709,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5510,US-2017-152569,2017-05-15,2017-05-20,JD-16015,Joy Daniels,United States,Chicago,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,5,2017,1,-0.38670398096678266,-0.07348743450558304,0.2121533166836726,-0.8043033970404823,0.596187372336922,0.472927879665719,0.0,0.0,1.0,0.0,0.0,0.0,1.0
